study_hours,attendance_percentage,assignment_score,previous_exam_score,sleep_hours,class_participation,final_exam_score
26,73,83.8,91,8,69.4,69
19,67,84.4,96,8,63.6,64
19,84,76.8,72,9,79.8,65
24,70,60.4,54,6,66.5,64
26,70,62.8,58,5,66.5,68
20,80,83.6,86,6,76.0,67
15,86,74.0,66,8,81.7,68
9,65,79.4,89,7,61.8,61
16,67,79.0,87,4,63.6,69
16,70,79.0,85,4,66.5,64
21,99,94.2,91,7,94.0,74
18,76,83.2,88,8,72.2,66
24,84,82.8,82,6,79.8,68
16,70,58.0,50,8,66.5,65
20,80,77.6,76,5,76.0,66
27,63,73.2,80,7,59.8,66
22,61,83.2,98,7,58.0,65
20,79,81.4,83,8,75.0,67
16,76,77.8,79,5,72.2,65
16,65,72.2,77,5,61.8,63
15,88,68.2,55,8,83.6,67
17,100,82.6,71,5,95.0,70
25,76,64.6,57,6,72.2,68
19,85,65.8,53,9,80.8,66
12,99,79.2,66,7,94.0,67
31,93,86.4,82,8,88.4,72
22,79,87.4,93,8,75.0,68
12,89,90.2,91,8,84.6,66
17,65,65.0,65,7,61.8,62
21,80,63.2,52,6,76.0,65
30,71,70.4,70,10,67.4,67
13,66,66.0,66,7,62.7,62
26,77,72.2,69,7,73.1,66
28,65,72.8,78,8,61.8,67
16,88,66.4,52,6,83.6,68
18,78,72.6,69,6,74.1,66
14,81,79.2,78,9,77.0,68
19,66,69.6,72,6,62.7,62
20,66,76.2,83,8,62.7,64
24,83,68.6,59,8,78.8,68
27,99,74.4,58,7,94.0,71
16,64,64.6,65,7,60.8,63
8,71,61.4,55,8,67.4,62
20,95,75.2,62,7,90.2,69
22,63,57.6,54,4,59.8,62
21,95,80.0,70,9,90.2,71
18,81,84.0,86,6,77.0,69
21,76,68.8,64,7,72.2,66
29,72,58.8,50,5,68.4,64
22,72,75.6,78,6,68.4,65
18,72,79.8,85,6,68.4,68
17,95,80.0,70,7,90.2,69
19,89,74.6,65,6,84.6,68
30,87,79.8,75,10,82.6,71
19,92,69.8,55,7,87.4,66
20,70,77.2,82,8,66.5,65
17,85,86.2,87,7,80.8,68
27,78,82.2,85,8,74.1,72
32,91,76.0,66,4,86.4,75
23,72,84.0,92,6,68.4,67
20,86,92.6,97,6,81.7,67
20,95,77.0,65,6,90.2,70
6,76,68.2,63,8,72.2,64
24,63,76.2,85,8,59.8,65
21,81,83.4,85,7,77.0,68
23,74,75.2,76,7,70.3,67
16,87,92.4,96,10,82.6,66
18,98,73.4,57,7,93.1,69
18,79,76.0,74,4,75.0,64
26,79,62.8,52,8,75.0,68
18,86,66.2,53,8,81.7,68
32,64,57.4,53,9,60.8,65
23,70,73.0,75,8,66.5,65
12,97,86.2,79,6,92.1,65
19,87,64.8,50,8,82.6,67
16,61,73.6,82,7,58.0,63
7,68,71.6,74,9,64.6,62
30,87,71.4,61,9,82.6,73
24,91,67.0,51,7,86.4,72
23,94,72.4,58,8,89.3,71
21,72,76.8,80,9,68.4,67
12,97,88.6,83,7,92.1,66
17,82,82.0,82,10,77.9,68
25,88,70.0,58,9,83.6,70
14,84,91.2,96,6,79.8,66
5,65,68.6,71,7,61.8,56
19,99,92.4,88,8,94.0,71
19,65,60.8,58,10,61.8,64
21,70,72.4,74,8,66.5,65
24,93,82.8,76,7,88.4,70
24,85,87.4,89,9,80.8,70
22,94,86.2,81,7,89.3,71
27,81,74.4,70,6,77.0,70
11,75,68.4,64,8,71.2,62
23,97,98.2,99,6,92.1,72
24,61,62.8,64,10,58.0,62
13,94,71.2,56,7,89.3,67
11,69,66.6,65,8,65.6,58
16,94,77.2,66,6,89.3,69
16,66,60.0,56,9,62.7,60
25,83,84.2,85,7,78.8,72
16,96,87.0,81,7,91.2,66
15,79,71.2,66,7,75.0,66
16,90,96.0,100,5,85.5,69
27,92,86.6,83,7,87.4,70
20,89,86.6,85,8,84.6,70
19,97,85.6,78,5,92.1,70
19,78,78.0,78,9,74.1,67
28,67,57.4,51,7,63.6,67
16,62,78.2,89,7,58.9,59
28,70,85.6,96,4,66.5,67
21,66,60.0,56,7,62.7,65
19,82,86.8,90,5,77.9,68
35,67,73.0,77,6,63.6,71
14,62,63.2,64,5,58.9,61
18,61,82.0,96,6,58.0,63
13,93,67.8,51,7,88.4,67
26,84,72.0,64,7,79.8,69
30,74,86.0,94,8,70.3,70
30,96,82.8,74,4,91.2,69
27,63,73.2,80,7,59.8,66
19,99,91.8,87,7,94.0,70
18,85,68.2,57,6,80.8,67
10,67,63.4,61,6,63.6,61
32,87,94.8,100,9,82.6,74
23,91,73.6,62,10,86.4,70
17,77,77.0,77,4,73.1,66
28,94,76.6,65,6,89.3,73
14,66,82.2,93,5,62.7,62
22,71,87.2,98,7,67.4,65
19,64,59.8,57,9,60.8,62
24,68,75.2,80,8,64.6,64
20,70,82.6,91,7,66.5,63
11,97,93.4,91,7,92.1,69
20,63,68.4,72,7,59.8,63
26,77,67.4,61,8,73.1,67
20,81,73.8,69,8,77.0,65
25,96,91.2,88,8,91.2,71
14,100,100.0,100,4,95.0,71
20,90,82.8,78,7,85.5,69
16,99,75.6,60,7,94.0,71
24,91,67.6,52,8,86.4,68
20,99,97.8,97,7,94.0,70
24,88,79.6,74,8,83.6,71
27,63,76.8,86,6,59.8,68
24,76,80.2,83,8,72.2,69
22,86,91.4,95,9,81.7,71
14,74,67.4,63,5,70.3,63
20,71,71.6,72,5,67.4,66
17,83,90.8,96,8,78.8,67
18,97,86.2,79,7,92.1,71
18,61,56.8,54,9,58.0,59
14,91,72.4,60,7,86.4,67
8,89,72.8,62,8,84.6,66
16,99,99.6,100,6,94.0,72
21,97,75.4,61,8,92.1,70
12,90,91.8,93,8,85.5,68
20,81,64.8,54,6,77.0,63
31,68,62.6,59,9,64.6,69
26,82,89.2,94,4,77.9,67
30,91,93.4,95,7,86.4,75
22,96,73.8,59,5,91.2,67
27,92,73.4,61,5,87.4,74
16,68,73.4,77,8,64.6,66
16,84,65.4,53,5,79.8,65
4,73,87.4,97,5,69.4,60
27,60,64.8,68,8,57.0,63
29,68,71.6,74,5,64.6,69
17,65,59.0,55,9,61.8,64
18,94,68.8,52,8,89.3,68
15,70,71.8,73,6,66.5,63
22,71,62.0,56,8,67.4,65
27,98,88.4,82,4,93.1,74
10,75,84.0,90,8,71.2,65
22,60,55.2,52,5,57.0,61
18,71,77.0,81,6,67.4,66
21,65,80.6,91,6,61.8,67
23,64,68.8,72,9,60.8,66
19,63,84.0,98,6,59.8,69
19,84,67.2,56,7,79.8,65
19,68,66.8,66,6,64.6,65
26,74,66.8,62,6,70.3,66
23,94,97.6,100,5,89.3,73
21,77,69.8,65,7,73.1,64
12,97,80.2,69,7,92.1,67
18,80,87.2,92,8,76.0,67
25,76,88.0,96,7,72.2,68
20,90,94.2,97,7,85.5,71
24,63,72.0,78,8,59.8,64
31,64,75.4,83,6,60.8,67
26,86,74.6,67,5,81.7,68
21,79,79.6,80,8,75.0,67
17,92,75.8,65,6,87.4,70
5,97,91.0,87,7,92.1,64
19,76,69.4,65,6,72.2,63
18,84,90.0,94,6,79.8,71
22,80,66.2,57,4,76.0,64
19,99,87.0,79,8,94.0,70
18,93,82.8,76,4,88.4,70
9,96,76.2,63,9,91.2,67
14,70,58.6,51,9,66.5,62
23,91,70.6,57,6,86.4,69
30,71,87.2,98,9,67.4,69
19,68,85.4,97,10,64.6,62
22,98,72.8,56,7,93.1,70
26,61,65.8,69,8,58.0,66
15,99,83.4,73,7,94.0,69
22,66,70.8,74,9,62.7,65
16,93,76.2,65,5,88.4,66
25,71,86.0,96,7,67.4,69
21,74,86.6,95,8,70.3,66
22,69,58.2,51,8,65.6,65
15,83,83.0,83,7,78.8,66
24,74,62.0,54,9,70.3,63
33,86,82.4,80,7,81.7,72
14,61,80.2,93,7,58.0,62
18,63,74.4,82,8,59.8,64
21,64,69.4,73,7,60.8,61
25,77,89.6,98,7,73.1,70
17,93,89.4,87,6,88.4,67
3,96,75.6,62,10,91.2,66
28,70,69.4,69,6,66.5,66
25,83,86.0,88,8,78.8,68
10,91,67.0,51,10,86.4,67
16,72,60.6,53,5,68.4,65
29,76,86.2,93,8,72.2,70
29,81,63.6,52,7,77.0,69
26,65,76.4,84,10,61.8,68
19,61,64.0,66,6,58.0,61
20,66,81.0,91,6,62.7,65
19,85,89.2,92,7,80.8,71
27,63,84.0,98,6,59.8,66
15,68,60.2,55,6,64.6,62
15,74,72.2,71,10,70.3,61
26,63,72.6,79,7,59.8,67
20,68,84.8,96,6,64.6,66
28,96,76.2,63,6,91.2,71
16,61,56.8,54,8,58.0,62
20,86,70.4,60,8,81.7,67
14,75,75.0,75,6,71.2,64
20,87,85.2,84,5,82.6,68
11,84,84.6,85,7,79.8,67
17,69,60.0,54,7,65.6,63
11,94,90.4,88,6,89.3,70
24,80,81.8,83,9,76.0,67
24,93,79.2,70,8,88.4,71
10,76,77.8,79,7,72.2,62
28,99,92.4,88,6,94.0,75
35,91,74.2,63,10,86.4,72
20,99,97.8,97,5,94.0,73
16,81,66.6,57,6,77.0,64
37,79,88.6,95,6,75.0,73
12,90,88.2,87,7,85.5,66
20,95,87.8,83,8,90.2,69
21,99,72.0,54,5,94.0,70
28,73,86.8,96,6,69.4,70
22,92,75.8,65,8,87.4,71
17,68,79.4,87,6,64.6,64
14,82,89.2,94,6,77.9,71
18,67,64.0,62,7,63.6,63
14,74,87.2,96,6,70.3,68
20,97,87.4,81,7,92.1,71
17,66,76.2,83,8,62.7,65
11,85,91.6,96,7,80.8,66
28,84,79.2,76,9,79.8,72
17,65,69.2,72,8,61.8,65
12,73,78.4,82,7,69.4,60
19,83,80.0,78,7,78.8,67
20,67,58.6,53,10,63.6,65
10,92,72.2,59,6,87.4,64
22,99,70.2,51,7,94.0,72
14,69,60.6,55,6,65.6,62
30,67,78.4,86,8,63.6,67
23,78,61.2,50,10,74.1,67
18,90,75.0,65,7,85.5,69
16,71,71.6,72,7,67.4,65
19,61,82.6,97,7,58.0,62
24,82,72.4,66,5,77.9,69
20,98,92.6,89,7,93.1,72
19,76,72.4,70,10,72.2,63
20,77,63.8,55,8,73.1,64
16,99,72.6,55,9,94.0,67
18,88,78.4,72,9,83.6,70
7,89,67.4,53,6,84.6,64
26,83,80.6,79,10,78.8,69
22,99,84.6,75,4,94.0,72
15,88,86.2,85,7,83.6,69
31,96,73.8,59,4,91.2,75
21,88,83.2,80,4,83.6,67
14,89,71.0,59,8,84.6,67
25,72,80.4,86,6,68.4,66
22,72,67.8,65,9,68.4,64
22,91,85.0,81,4,86.4,68
17,72,85.2,94,7,68.4,66
23,83,77.6,74,5,78.8,69
18,70,64.0,60,7,66.5,65
23,93,93.6,94,9,88.4,70
9,64,66.4,68,10,60.8,57
17,93,89.4,87,8,88.4,69
30,84,73.2,66,5,79.8,70
15,67,65.8,65,5,63.6,63
16,82,82.0,82,7,77.9,66
17,71,63.2,58,6,67.4,64
13,73,85.0,93,8,69.4,65
7,74,71.0,69,10,70.3,64
19,63,55.8,51,6,59.8,62
21,99,78.6,65,6,94.0,71
20,61,77.8,89,5,58.0,64
19,86,90.2,93,7,81.7,72
20,75,76.8,78,7,71.2,64
26,86,73.4,65,7,81.7,71
19,74,75.2,76,8,70.3,68
17,87,90.0,92,8,82.6,68
18,89,75.2,66,7,84.6,68
23,88,76.6,69,7,83.6,69
28,65,72.2,77,7,61.8,67
16,86,90.8,94,7,81.7,66
21,71,75.8,79,6,67.4,65
22,61,60.4,60,5,58.0,63
14,77,63.2,54,7,73.1,62
20,77,63.8,55,6,73.1,67
11,79,90.4,98,8,75.0,65
9,88,89.8,91,7,83.6,66
22,72,81.6,88,7,68.4,66
18,73,74.2,75,8,69.4,64
21,62,75.2,84,5,58.9,67
20,87,68.4,56,10,82.6,67
14,83,81.8,81,4,78.8,61
20,74,84.2,91,9,70.3,66
13,88,67.0,53,7,83.6,66
28,81,71.4,65,6,77.0,67
12,79,65.2,56,5,75.0,64
19,80,69.8,63,6,76.0,64
14,85,87.4,89,7,80.8,67
23,86,74.6,67,7,81.7,68
18,72,79.2,84,9,68.4,64
17,66,79.8,89,7,62.7,63
25,66,81.0,91,7,62.7,68
20,86,90.8,94,8,81.7,64
23,95,86.0,80,7,90.2,70
14,76,68.8,64,7,72.2,64
12,67,61.6,58,7,63.6,59
21,90,81.0,75,8,85.5,71
18,93,70.2,55,6,88.4,67
24,95,95.6,96,6,90.2,73
20,84,76.8,72,8,79.8,66
21,94,94.0,94,5,89.3,73
10,61,75.4,85,7,58.0,62
31,64,81.4,93,6,60.8,69
19,64,82.0,94,8,60.8,66
24,89,67.4,53,9,84.6,68
15,63,76.8,86,6,59.8,65
22,80,68.6,61,8,76.0,67
12,79,91.0,99,7,75.0,64
23,72,82.2,89,6,68.4,67
18,95,68.0,50,7,90.2,66
20,67,84.4,96,9,63.6,68
24,74,68.6,65,7,70.3,68
13,91,79.0,71,9,86.4,64
16,61,73.0,81,7,58.0,63
23,87,92.4,96,5,82.6,72
33,93,94.8,96,7,88.4,75
19,97,85.6,78,5,92.1,71
24,95,77.6,66,7,90.2,71
19,73,67.6,64,6,69.4,66
32,83,74.0,68,10,78.8,71
10,63,60.6,59,9,59.8,61
21,70,77.8,83,7,66.5,65
10,64,71.2,76,9,60.8,58
5,73,82.6,89,6,69.4,62
22,95,71.0,55,5,90.2,69
21,74,71.6,70,8,70.3,65
18,82,70.0,62,8,77.9,69
19,77,77.0,77,6,73.1,68
39,78,75.0,73,6,74.1,70
18,99,82.8,72,8,94.0,72
23,72,68.4,66,4,68.4,66
16,85,85.6,86,8,80.8,68
22,77,75.2,74,7,73.1,67
19,62,60.8,60,8,58.9,61
18,80,78.2,77,8,76.0,64
31,93,85.2,80,6,88.4,74
27,64,56.2,51,5,60.8,64
21,63,61.2,60,9,59.8,64
6,66,63.6,62,7,62.7,61
18,91,73.6,62,7,86.4,71
36,89,72.8,62,8,84.6,72
19,83,71.6,64,6,78.8,68
27,79,69.4,63,8,75.0,69
29,96,94.8,94,8,91.2,74
21,91,76.0,66,9,86.4,70
15,92,77.0,67,9,87.4,69
5,93,75.0,63,7,88.4,64
24,86,93.2,98,8,81.7,71
15,78,77.4,77,7,74.1,65
21,95,86.6,81,7,90.2,71
13,97,91.0,87,5,92.1,71
18,61,64.6,67,7,58.0,66
20,62,83.6,98,4,58.9,64
22,98,74.0,58,7,93.1,70
13,71,72.2,73,9,67.4,61
27,95,72.2,57,8,90.2,71
16,76,84.4,90,7,72.2,65
10,65,59.0,55,7,61.8,59
19,63,72.0,78,6,59.8,63
20,66,59.4,55,6,62.7,64
21,70,71.8,73,8,66.5,63
28,80,70.4,64,5,76.0,70
19,88,92.2,95,5,83.6,70
19,99,71.4,53,8,94.0,72
13,78,80.4,82,7,74.1,65
25,81,83.4,85,7,77.0,71
21,81,88.8,94,7,77.0,70
17,82,89.2,94,10,77.9,66
9,81,91.8,99,7,77.0,64
29,60,61.8,63,7,57.0,64
13,60,62.4,64,10,57.0,59
16,64,67.6,70,7,60.8,65
22,64,71.8,77,10,60.8,66
13,88,76.0,68,4,83.6,67
11,68,79.4,87,5,64.6,62
7,96,68.4,50,6,91.2,65
24,97,69.4,51,8,92.1,73
17,99,91.2,86,10,94.0,70
38,98,95.6,94,6,93.1,75
14,71,81.8,89,8,67.4,66
14,80,65.6,56,10,76.0,65
17,67,85.0,97,9,63.6,64
21,92,82.4,76,6,87.4,70
17,96,90.6,87,8,91.2,71
24,94,73.6,60,8,89.3,68
14,77,77.0,77,6,73.1,64
12,90,76.2,67,8,85.5,67
9,64,85.0,99,6,60.8,65
7,62,69.2,74,7,58.9,62
17,90,88.8,88,5,85.5,68
18,77,78.8,80,4,73.1,66
16,100,73.0,55,7,95.0,69
27,64,71.8,77,7,60.8,68
27,94,83.8,77,5,89.3,71
18,79,83.2,86,8,75.0,68
9,93,76.8,66,7,88.4,64
17,93,93.0,93,8,88.4,66
16,97,87.4,81,8,92.1,70
16,72,60.0,52,9,68.4,60
16,98,90.2,85,8,93.1,69
16,66,83.4,95,7,62.7,65
18,63,75.6,84,7,59.8,66
16,77,72.2,69,10,73.1,64
21,93,85.2,80,8,88.4,71
22,79,67.0,59,7,75.0,66
15,93,85.2,80,7,88.4,66
28,89,80.6,75,6,84.6,68
14,68,57.8,51,5,64.6,63
10,98,78.8,66,10,93.1,66
22,62,60.8,60,8,58.9,61
15,96,80.4,70,5,91.2,70
22,72,66.0,62,7,68.4,68
6,80,87.2,92,9,76.0,65
28,77,81.8,85,6,73.1,69
24,67,79.0,87,6,63.6,67
11,74,70.4,68,8,70.3,62
11,68,57.2,50,8,64.6,61
30,68,63.8,61,6,64.6,70
16,67,79.6,88,6,63.6,65
15,80,80.0,80,8,76.0,65
6,92,83.0,77,5,87.4,66
18,83,71.6,64,6,78.8,66
19,96,70.8,54,7,91.2,69
24,85,87.4,89,8,80.8,70
12,88,66.4,52,6,83.6,63
11,87,66.6,53,8,82.6,64
23,78,70.2,65,9,74.1,65
26,88,82.6,79,6,83.6,71
11,63,85.2,100,10,59.8,61
26,94,70.6,55,9,89.3,69
20,91,80.8,74,7,86.4,69
27,70,76.0,80,7,66.5,66
20,91,91.0,91,6,86.4,72
5,61,74.8,84,9,58.0,60
19,69,81.6,90,7,65.6,62
26,63,70.8,76,5,59.8,66
15,91,79.6,72,4,86.4,69
18,90,84.6,81,7,85.5,69
19,93,94.2,95,7,88.4,71
3,60,70.8,78,6,57.0,57
30,80,80.0,80,5,76.0,72
15,88,75.4,67,4,83.6,66
23,66,74.4,80,6,62.7,66
19,86,83.0,81,6,81.7,70
28,63,78.0,88,8,59.8,67
22,67,74.2,79,7,63.6,65
19,79,67.6,60,9,75.0,63
15,86,81.8,79,8,81.7,68
25,66,65.4,65,8,62.7,63
9,67,59.2,54,8,63.6,63
24,68,81.8,91,5,64.6,68
13,70,59.8,53,6,66.5,60
28,69,76.8,82,10,65.6,67
21,76,89.8,99,4,72.2,65
24,86,66.8,54,7,81.7,68
20,78,67.8,61,8,74.1,62
9,91,89.2,88,4,86.4,65
15,89,68.6,55,6,84.6,66
24,65,81.2,92,10,61.8,67
21,62,54.8,50,7,58.9,60
27,95,94.4,94,6,90.2,74
22,63,57.0,53,7,59.8,62
14,66,84.0,96,6,62.7,61
15,61,80.2,93,10,58.0,63
21,85,80.2,77,6,80.8,66
6,83,86.6,89,6,78.8,65
30,99,72.0,54,5,94.0,72
23,95,72.2,57,7,90.2,70
27,76,71.2,68,7,72.2,71
11,75,76.2,77,9,71.2,64
27,72,84.6,93,5,68.4,70
33,66,72.6,77,8,62.7,68
12,66,76.2,83,7,62.7,61
25,65,76.4,84,4,61.8,68
20,65,82.4,94,6,61.8,64
11,70,81.4,89,6,66.5,64
23,72,88.2,99,10,68.4,71
25,98,69.8,51,8,93.1,72
16,83,69.2,60,7,78.8,66
27,100,98.2,97,4,95.0,74
10,75,84.0,90,4,71.2,65
11,78,69.0,63,8,74.1,64
21,73,88.6,99,8,69.4,69
20,67,82.6,93,6,63.6,62
16,66,58.2,53,7,62.7,62
25,98,93.8,91,7,93.1,72
23,99,93.0,89,7,94.0,73
25,62,61.4,61,6,58.9,64
19,66,76.2,83,8,62.7,65
24,77,90.2,99,9,73.1,70
17,67,77.2,84,6,63.6,66
32,75,84.6,91,5,71.2,70
15,65,59.0,55,6,61.8,63
33,78,82.8,86,7,74.1,69
20,71,64.4,60,8,67.4,64
12,74,62.0,54,8,70.3,63
28,64,72.4,78,8,60.8,66
21,77,83.6,88,8,73.1,68
25,99,85.8,77,7,94.0,97
27,73,87.4,97,9,69.4,67
22,95,89.0,85,7,90.2,71
16,94,71.2,56,8,89.3,66
26,98,97.4,97,7,93.1,72
20,92,71.6,58,7,87.4,70
24,86,87.2,88,7,81.7,69
7,94,71.8,57,9,89.3,66
23,63,85.2,100,7,59.8,69
16,79,71.8,67,6,75.0,65
30,100,85.0,75,6,95.0,75
24,91,80.2,73,8,86.4,70
21,98,72.2,55,6,93.1,70
23,91,81.4,75,7,86.4,69
14,95,72.2,57,7,90.2,68
30,88,89.2,90,6,83.6,73
32,90,94.8,98,5,85.5,74
22,81,86.4,90,5,77.0,66
30,97,82.0,72,6,92.1,74
17,93,67.2,50,5,88.4,67
15,94,68.8,52,8,89.3,67
20,87,79.8,75,10,82.6,70
23,72,79.2,84,6,68.4,67
18,61,79.0,91,6,58.0,80
23,97,86.8,80,6,92.1,70
22,83,92.6,99,8,78.8,71
14,72,73.8,75,8,68.4,64
23,66,74.4,80,7,62.7,68
25,93,74.4,62,5,88.4,68
21,93,77.4,67,6,88.4,69
27,93,87.6,84,7,88.4,72
13,86,82.4,80,7,81.7,65
23,75,70.8,68,7,71.2,64
13,72,62.4,56,8,68.4,64
13,60,64.2,67,5,57.0,58
16,93,68.4,52,7,88.4,69
14,63,72.6,79,7,59.8,61
17,85,73.6,66,6,80.8,68
19,80,73.4,69,6,76.0,66
25,81,79.8,79,8,77.0,68
18,97,86.2,79,5,92.1,70
10,61,71.8,79,10,58.0,62
27,91,81.4,75,8,86.4,71
15,62,69.2,74,7,58.9,61
20,62,79.4,91,7,58.9,64
23,77,74.6,73,8,73.1,65
21,63,71.4,77,6,59.8,63
27,92,96.2,99,6,87.4,74
23,81,67.8,59,9,77.0,68
15,61,76.0,86,6,58.0,65
33,62,69.2,74,7,58.9,66
21,85,89.2,92,6,80.8,69
19,92,78.8,70,7,87.4,69
26,78,70.2,65,8,74.1,70
21,82,68.8,60,10,77.9,70
22,92,93.2,94,6,87.4,71
35,84,85.2,86,5,79.8,72
18,69,60.0,54,7,65.6,61
18,85,85.6,86,6,80.8,68
21,85,65.2,52,7,80.8,66
26,89,71.0,59,8,84.6,70
11,85,82.0,80,10,80.8,63
8,99,83.4,73,6,94.0,68
16,68,82.4,92,4,64.6,62
10,98,87.2,80,7,93.1,69
17,82,91.6,98,8,77.9,69
23,87,90.6,93,6,82.6,72
15,64,65.8,67,7,60.8,64
11,75,85.2,92,7,71.2,63
20,91,92.2,93,7,86.4,70
25,88,94.0,98,8,83.6,69
10,62,55.4,51,7,58.9,61
25,82,89.2,94,8,77.9,70
25,64,57.4,53,4,60.8,64
26,100,85.6,76,6,95.0,76
27,96,81.0,71,6,91.2,73
33,61,82.0,96,5,58.0,67
18,94,79.6,70,7,89.3,69
21,97,86.8,80,6,92.1,72
18,74,80.6,85,6,70.3,66
20,89,66.2,51,8,84.6,70
29,78,79.2,80,7,74.1,73
12,86,80.0,76,5,81.7,68
15,74,77.6,80,6,70.3,66
28,73,61.6,54,8,69.4,67
26,77,62.6,53,7,73.1,67
18,66,61.8,59,9,62.7,62
25,93,93.0,93,8,88.4,72
22,74,70.4,68,6,70.3,65
29,76,73.6,72,9,72.2,69
20,96,80.4,70,9,91.2,69
26,80,83.6,86,4,76.0,69
36,82,70.6,63,7,77.9,69
24,98,71.0,53,6,93.1,69
20,95,79.4,69,7,90.2,70
24,67,78.4,86,6,63.6,67
18,79,89.2,96,6,75.0,69
34,99,71.4,53,8,94.0,75
21,75,84.6,91,5,71.2,66
18,75,61.8,53,7,71.2,63
15,68,67.4,67,5,64.6,64
27,65,56.6,51,9,61.8,66
25,90,93.6,96,7,85.5,72
17,91,87.4,85,8,86.4,71
23,99,80.4,68,7,94.0,70
11,91,77.8,69,7,86.4,67
21,70,77.2,82,7,66.5,65
23,62,57.2,54,9,58.9,65
30,99,73.8,57,6,94.0,73
15,74,84.8,92,4,70.3,66
12,72,64.8,60,6,68.4,62
15,96,90.0,86,5,91.2,71
12,83,69.8,61,8,78.8,66
28,69,60.0,54,7,65.6,65
29,96,95.4,95,8,91.2,75
22,100,97.0,95,7,95.0,74
27,63,73.2,80,7,59.8,65
21,94,81.4,73,7,89.3,71
19,76,77.2,78,9,72.2,65
18,81,74.4,70,7,77.0,65
18,97,91.6,88,9,92.1,67
11,99,92.4,88,9,94.0,67
22,70,82.6,91,7,66.5,66
20,69,73.2,76,7,65.6,67
24,63,79.2,90,6,59.8,66
21,82,67.6,58,9,77.9,65
19,61,55.6,52,6,58.0,59
15,76,79.6,82,6,72.2,69
20,63,58.2,55,7,59.8,63
24,76,77.2,78,5,72.2,65
13,62,76.4,86,6,58.9,61
21,93,79.2,70,9,88.4,68
21,68,58.4,52,8,64.6,65
16,73,85.6,94,6,69.4,61
16,95,69.2,52,8,90.2,69
21,90,93.0,95,10,85.5,72
13,69,59.4,53,7,65.6,59
22,63,77.4,87,9,59.8,63
15,89,93.2,96,8,84.6,69
26,76,87.4,95,7,72.2,67
34,91,93.4,95,7,86.4,70
15,78,87.6,94,8,74.1,67
23,74,75.2,76,6,70.3,66
16,78,78.0,78,4,74.1,68
26,90,84.6,81,6,85.5,71
12,96,95.4,95,4,91.2,69
23,62,80.0,92,6,58.9,65
15,81,85.8,89,4,77.0,66
19,61,74.8,84,8,58.0,66
14,79,80.2,81,5,75.0,67
25,95,95.6,96,8,90.2,74
15,74,65.6,60,8,70.3,66
23,97,74.8,60,8,92.1,72
18,85,93.4,99,4,80.8,69
19,97,85.6,78,9,92.1,68
21,90,80.4,74,8,85.5,71
15,64,81.4,93,8,60.8,61
21,69,82.8,92,10,65.6,65
29,76,65.8,59,8,72.2,71
15,67,62.2,59,5,63.6,59
27,80,86.0,90,8,76.0,71
29,79,85.0,89,5,75.0,72
15,98,75.8,61,7,93.1,71
11,77,86.0,92,6,73.1,61
22,91,80.8,74,7,86.4,67
17,98,83.0,73,5,93.1,67
31,95,97.4,99,5,90.2,74
20,68,72.8,76,6,64.6,66
15,80,66.2,57,7,76.0,63
13,74,68.0,64,6,70.3,63
27,76,70.6,67,9,72.2,68
17,74,88.4,98,8,70.3,65
20,93,75.0,63,8,88.4,66
26,78,74.4,72,6,74.1,67
17,81,84.6,87,5,77.0,67
20,99,78.0,64,7,94.0,70
20,62,75.8,85,10,58.9,65
24,80,68.0,60,7,76.0,68
24,91,73.6,62,9,86.4,70
19,66,85.8,99,9,62.7,66
20,84,74.4,68,8,79.8,69
18,70,79.6,86,7,66.5,65
11,95,93.2,92,6,90.2,68
22,73,69.4,67,7,69.4,65
31,73,70.0,68,6,69.4,70
15,84,87.0,89,7,79.8,65
15,67,74.8,80,5,63.6,67
15,71,69.2,68,6,67.4,64
24,77,83.0,87,8,73.1,68
23,74,85.4,93,6,70.3,70
19,81,69.6,62,6,77.0,64
14,84,64.2,51,6,79.8,67
21,83,71.6,64,7,78.8,68
11,86,84.8,84,4,81.7,67
21,72,86.4,96,6,68.4,66
25,65,81.8,93,8,61.8,66
12,90,72.6,61,7,85.5,66
11,94,94.0,94,8,89.3,67
29,70,82.6,91,4,66.5,69
16,76,82.6,87,6,72.2,65
27,80,82.4,84,7,76.0,68
19,81,86.4,90,8,77.0,67
19,86,90.2,93,9,81.7,69
23,62,79.4,91,8,58.9,64
15,89,69.2,56,6,84.6,67
21,62,76.4,86,6,58.9,67
18,79,86.8,92,9,75.0,67
12,93,72.6,59,6,88.4,67
22,78,67.8,61,5,74.1,68
18,66,79.8,89,7,62.7,65
19,99,79.8,67,9,94.0,70
13,96,80.4,70,6,91.2,68
30,91,77.8,69,6,86.4,72
25,76,67.0,61,6,72.2,67
26,67,85.0,97,8,63.6,66
18,98,93.2,90,7,93.1,68
10,81,70.2,63,8,77.0,64
32,94,70.6,55,9,89.3,75
20,74,71.0,69,5,70.3,66
16,73,71.8,71,6,69.4,67
23,99,69.6,50,6,94.0,71
27,81,88.8,94,7,77.0,68
20,66,82.2,93,8,62.7,65
28,69,83.4,93,6,65.6,67
26,79,85.6,90,6,75.0,66
14,62,77.0,87,8,58.9,60
16,79,80.8,82,8,75.0,64
26,77,89.6,98,7,73.1,69
4,91,88.0,86,4,86.4,64
19,74,78.8,82,9,70.3,66
11,99,93.0,89,7,94.0,72
